"Date","Price","Open","High","Low","Vol.","Change %"
"01/18/2022","0.000071","0.000070","0.000073","0.000068","402.96M","0.00%"
"01/17/2022","0.000070","0.000073","0.000075","0.000070","221.97M","-3.40%"
"01/16/2022","0.000073","0.000072","0.000076","0.000070","384.95M","1.14%"
"01/15/2022","0.000072","0.000072","0.000073","0.000070","238.34M","0.00%"
"01/14/2022","0.000072","0.000072","0.000073","0.000069","215.47M","0.00%"
"01/13/2022","0.000072","0.000072","0.000074","0.000068","436.72M","-1.05%"
"01/12/2022","0.000072","0.000069","0.000074","0.000067","388.88M","4.69%"
"01/11/2022","0.000069","0.000072","0.000073","0.000068","411.43M","-3.67%"
"01/10/2022","0.000072","0.000071","0.000078","0.000068","563.42M","1.89%"
"01/09/2022","0.000071","0.000071","0.000076","0.000069","377.89M","0.00%"
"01/08/2022","0.000071","0.000075","0.000081","0.000066","842.47M","-5.16%"
"01/07/2022","0.000075","0.000072","0.000076","0.000065","600.85M","4.13%"
"01/06/2022","0.000072","0.000077","0.000077","0.000069","268.04M","-6.84%"
"01/05/2022","0.000077","0.000078","0.000082","0.000075","360.97M","-1.89%"
"01/04/2022","0.000078","0.000081","0.000083","0.000078","647.01M","-3.01%"
"01/03/2022","0.000081","0.000081","0.000092","0.000078","1.09B","0.00%"
"01/02/2022","0.000081","0.000074","0.000082","0.000073","799.58M","9.06%"
"01/01/2022","0.000074","0.000076","0.000077","0.000069","416.38M","-2.22%"
"12/31/2021","0.000076","0.000077","0.000079","0.000069","718.86M","-1.56%"
"12/30/2021","0.000077","0.000075","0.000092","0.000070","1.25B","2.34%"
"12/29/2021","0.000075","0.000077","0.000078","0.000073","426.40M","-2.83%"
"12/28/2021","0.000077","0.000086","0.000087","0.000077","477.17M","-9.76%"
"12/27/2021","0.000086","0.000084","0.000088","0.000080","836.91M","1.79%"
"12/26/2021","0.000084","0.000084","0.000088","0.000080","536.11M","0.00%"
"12/25/2021","0.000084","0.000080","0.000085","0.000080","630.48M","5.14%"
"12/24/2021","0.000080","0.000089","0.000095","0.000078","987.25M","-9.90%"
"12/23/2021","0.000089","0.000075","0.000089","0.000073","770.87M","18.58%"
"12/22/2021","0.000075","0.000075","0.000078","0.000073","349.32M","0.00%"
"12/21/2021","0.000075","0.000069","0.000076","0.000068","695.39M","8.15%"
"12/20/2021","0.000069","0.000071","0.000075","0.000066","715.31M","-2.86%"
"12/19/2021","0.000071","0.000071","0.000073","0.000070","377.15M","0.71%"
"12/18/2021","0.000071","0.000074","0.000074","0.000069","593.34M","-4.15%"
"12/17/2021","0.000074","0.000066","0.000080","0.000065","1.87B","10.97%"
"12/16/2021","0.000066","0.000060","0.000086","0.000059","1.49B","10.98%"
"12/15/2021","0.000060","0.000061","0.000061","0.000054","1.60B","-1.93%"
"12/14/2021","0.000061","0.000065","0.000068","0.000058","3.72B","-6.53%"
"12/13/2021","0.000065","0.000098","0.000098","0.000060","2.19B","-33.37%"
"12/12/2021","0.000098","0.000086","0.000099","0.000077","2.24B","13.66%"
"12/11/2021","0.000086","0.000090","0.000096","0.000080","1.78B","-4.29%"
"12/10/2021","0.000090","0.000125","0.000125","0.000090","2.13B","-27.94%"
"12/09/2021","0.000125","0.000135","0.000139","0.000124","1.26B","-7.37%"
"12/08/2021","0.000135","0.000137","0.000138","0.000129","1.51B","-1.78%"
"12/07/2021","0.000137","0.000143","0.000152","0.000136","1.43B","-4.23%"
"12/06/2021","0.000143","0.000150","0.000159","0.000136","1.73B","-4.13%"
"12/05/2021","0.000150","0.000207","0.000216","0.000149","5.37B","-27.67%"
"12/04/2021","0.000207","0.000210","0.000248","0.000127","9.42B","-1.66%"
"12/03/2021","0.000210","0.000212","0.000251","0.000180","5.86B","-2.01%"
"12/02/2021","0.000215","0.000263","0.000265","0.000215","2.32B","-17.69%"
"12/01/2021","0.000261","0.000319","0.000324","0.000259","1.39B","-18.21%"
"11/30/2021","0.000319","0.000353","0.000356","0.000319","765.50M","-8.48%"
"11/29/2021","0.000348","0.000338","0.000355","0.000336","1.13B","3.09%"
"11/28/2021","0.000338","0.000322","0.000340","0.000315","1.20B","4.85%"
"11/27/2021","0.000322","0.000322","0.000356","0.000317","1.20B","0.00%"
"11/26/2021","0.000322","0.000357","0.000360","0.000310","1.37B","-9.86%"
"11/25/2021","0.000357","0.000335","0.000360","0.000333","1.63B","6.48%"
"11/24/2021","0.000335","0.000346","0.000352","0.000325","1.38B","-3.07%"
"11/23/2021","0.000346","0.000332","0.000365","0.000317","1.22B","5.45%"
"11/22/2021","0.000328","0.000364","0.000364","0.000327","698.76M","-9.81%"
"11/21/2021","0.000364","0.000351","0.000377","0.000345","1.87B","3.69%"
"11/20/2021","0.000351","0.000344","0.000368","0.000336","914.62M","2.07%"
"11/19/2021","0.000344","0.000320","0.000348","0.000319","1.24B","7.44%"
"11/18/2021","0.000320","0.000388","0.000388","0.000317","1.02B","-17.49%"
"11/17/2021","0.000388","0.000380","0.000388","0.000360","630.54M","1.88%"
"11/16/2021","0.000381","0.000410","0.000410","0.000375","1.22B","-7.06%"
"11/15/2021","0.000410","0.000422","0.000498","0.000400","4.96B","-2.95%"
"11/14/2021","0.000422","0.000381","0.000432","0.000372","2.21B","10.87%"
"11/13/2021","0.000381","0.000385","0.000387","0.000371","443.20M","-1.01%"
"11/12/2021","0.000385","0.000388","0.000404","0.000368","894.65M","-0.80%"
"11/11/2021","0.000388","0.000380","0.000396","0.000377","670.63M","2.01%"
"11/10/2021","0.000380","0.000417","0.000420","0.000369","1.05B","-8.78%"
"11/09/2021","0.000417","0.000425","0.000437","0.000417","699.92M","-2.05%"
"11/08/2021","0.000425","0.000425","0.000440","0.000404","952.80M","0.00%"
"11/07/2021","0.000425","0.000417","0.000437","0.000411","702.43M","2.01%"
"11/06/2021","0.000417","0.000423","0.000440","0.000409","727.97M","-1.40%"
"11/05/2021","0.000423","0.000420","0.000467","0.000410","1.12B","0.48%"
"11/04/2021","0.000420","0.000420","0.000480","0.000401","2.83B","0.18%"
"11/03/2021","0.000420","0.000387","0.000500","0.000382","4.11B","8.38%"
"11/02/2021","0.000387","0.000384","0.000407","0.000376","669.97M","0.79%"
"11/01/2021","0.000384","0.000387","0.000395","0.000374","459.72M","-0.62%"
"10/31/2021","0.000387","0.000392","0.000399","0.000378","765.34M","-1.25%"
"10/30/2021","0.000392","0.000364","0.000434","0.000359","2.16B","7.43%"
"10/29/2021","0.000364","0.000434","0.000441","0.000362","3.72B","-15.97%"
"10/28/2021","0.000434","0.000324","0.000495","0.000321","3.17B","34.05%"
"10/27/2021","0.000324","0.000367","0.000378","0.000315","705.37M","-11.77%"
"10/26/2021","0.000367","0.000371","0.000392","0.000365","603.67M","-1.58%"
"10/25/2021","0.000373","0.000372","0.000398","0.000369","725.70M","0.00%"
"10/24/2021","0.000372","0.000392","0.000395","0.000369","608.05M","-5.07%"
"10/23/2021","0.000392","0.000384","0.000433","0.000377","1.87B","2.24%"
"10/22/2021","0.000384","0.000410","0.000429","0.000378","1.10B","-6.35%"
"10/21/2021","0.000410","0.000396","0.000525","0.000385","5.88B","3.95%"
"10/20/2021","0.000394","0.000387","0.000459","0.000372","4.25B","1.93%"
"10/19/2021","0.000387","0.000375","0.000397","0.000371","530.06M","3.00%"
"10/18/2021","0.000375","0.000371","0.000412","0.000355","1.39B","0.44%"
"10/17/2021","0.000374","0.000384","0.000422","0.000354","2.71B","-2.64%"
"10/16/2021","0.000384","0.000342","0.000393","0.000330","1.15B","12.11%"
"10/15/2021","0.000342","0.000322","0.000370","0.000319","1.01B","6.45%"
"10/14/2021","0.000322","0.000319","0.000335","0.000313","567.06M","0.96%"
"10/13/2021","0.000319","0.000309","0.000347","0.000294","1.16B","2.94%"
"10/12/2021","0.000309","0.000327","0.000329","0.000296","617.49M","-5.50%"
"10/11/2021","0.000327","0.000330","0.000345","0.000322","526.02M","-0.67%"
"10/10/2021","0.000330","0.000360","0.000361","0.000329","412.00M","-8.34%"
"10/09/2021","0.000360","0.000367","0.000376","0.000357","275.30M","-2.02%"
"10/08/2021","0.000367","0.000384","0.000392","0.000360","302.35M","-4.34%"
