"Date","Price","Open","High","Low","Vol.","Change %"
"10/26/2015","8,349.60","8,421.20","8,421.50","8,342.05","210.52B","-0.42%"
"10/23/2015","8,384.85","8,413.05","8,424.25","8,371.80","230.92B","0.36%"
"10/21/2015","8,354.50","8,367.00","8,396.85","8,319.45","248.40B","-0.18%"
"10/20/2015","8,369.45","8,387.95","8,401.55","8,336.15","227.67B","-0.13%"
"10/19/2015","8,380.35","8,363.45","8,385.55","8,343.25","186.48B","0.48%"
"10/16/2015","8,340.10","8,304.25","8,347.20","8,260.40","234.86B","0.63%"
"10/15/2015","8,287.60","8,252.95","8,299.35","8,252.95","227.78B","0.78%"
"10/14/2015","8,223.85","8,218.85","8,254.20","8,213.60","202.23B","-0.23%"
"10/13/2015","8,242.85","8,240.65","8,263.85","8,199.30","220.20B","-0.15%"
"10/12/2015","8,255.60","8,335.90","8,346.70","8,238.70","271.24B","-0.48%"
"10/09/2015","8,295.15","8,300.35","8,340.05","8,249.10","269.19B","0.61%"
"10/08/2015","8,244.60","8,319.90","8,319.90","8,222.10","247.65B","-0.69%"
"10/07/2015","8,301.90","8,275.80","8,311.70","8,261.20","288.13B","0.25%"
"10/06/2015","8,280.80","8,308.85","8,308.85","8,228.40","248.32B","0.39%"
"10/05/2015","8,248.80","8,135.05","8,256.75","8,135.05","261.35B","2.10%"
"10/01/2015","8,079.25","8,115.10","8,128.00","8,059.15","233.18B","0.14%"
"09/30/2015","8,068.00","8,032.75","8,076.85","7,987.55","305.86B","1.44%"
"09/29/2015","7,953.25","7,839.25","8,028.20","7,802.75","327.03B","0.54%"
"09/28/2015","7,910.85","8,009.55","8,009.55","7,904.25","188.76B","-0.90%"
"09/24/2015","7,982.95","7,959.35","8,010.10","7,924.75","313.11B","0.24%"
"09/23/2015","7,963.55","7,859.05","7,998.95","7,843.30","242.05B","0.33%"
"09/22/2015","7,937.55","8,135.80","8,141.60","7,914.20","262.79B","-1.96%"
"09/21/2015","8,096.00","8,030.40","8,108.15","8,028.05","194.80B","-0.03%"
"09/18/2015","8,098.30","8,089.00","8,173.05","8,079.65","352.49B","1.01%"
"09/16/2015","8,017.45","8,026.45","8,036.05","7,979.80","204.38B","0.62%"
"09/15/2015","7,968.05","8,014.15","8,027.25","7,940.75","200.77B","-0.60%"
"09/14/2015","8,016.25","7,952.45","8,022.30","7,907.20","185.08B","1.15%"
"09/11/2015","7,925.30","7,972.50","8,000.20","7,896.95","204.46B","0.02%"
"09/10/2015","7,924.10","7,852.15","7,954.30","7,798.85","255.77B","-0.24%"
"09/09/2015","7,943.40","7,925.30","7,972.20","7,889.05","312.94B","1.75%"
"09/08/2015","7,806.95","7,719.95","7,843.85","7,657.60","258.08B","1.49%"
"09/07/2015","7,692.10","7,834.90","7,853.10","7,681.20","205.74B","-1.44%"
"09/04/2015","7,804.70","7,956.30","7,956.30","7,773.15","275.48B","-2.12%"
"09/03/2015","7,973.40","7,927.65","7,999.35","7,910.50","238.74B","1.32%"
"09/02/2015","7,869.40","8,009.40","8,009.90","7,854.45","307.62B","-0.88%"
"09/01/2015","7,938.95","8,052.60","8,084.10","7,898.10","278.73B","-2.22%"
"08/31/2015","8,119.55","8,160.40","8,197.60","8,097.00","349.49B","-0.42%"
"08/28/2015","8,153.55","8,204.80","8,242.15","8,111.35","297.28B","0.63%"
"08/27/2015","8,102.20","8,066.70","8,114.75","8,007.95","452.02B","2.13%"
"08/26/2015","7,932.90","8,003.65","8,073.65","7,918.00","323.80B","-1.07%"
"08/25/2015","8,018.90","8,019.40","8,056.45","7,777.30","446.91B","1.13%"
"08/24/2015","7,929.35","8,213.80","8,213.80","7,891.45","445.24B","-6.30%"
"08/21/2015","8,462.40","8,464.20","8,484.25","8,382.55","282.37B","-0.85%"
"08/20/2015","8,535.10","8,638.00","8,668.25","8,523.30","266.75B","-1.42%"
"08/19/2015","8,657.70","8,633.15","8,687.40","8,591.50","190.49B","0.30%"
"08/18/2015","8,632.10","8,667.30","8,687.85","8,596.15","231.74B","-0.03%"
"08/17/2015","8,634.50","8,676.15","8,678.25","8,576.75","270.90B","-0.32%"
"08/14/2015","8,661.95","8,543.05","8,673.00","8,521.70","258.14B","1.98%"
"08/13/2015","8,493.95","8,531.05","8,579.95","8,478.45","301.04B","0.01%"
"08/12/2015","8,493.25","8,605.10","8,605.10","8,483.30","276.61B","-1.51%"
"08/11/2015","8,623.70","8,711.65","8,711.65","8,596.35","232.04B","-0.72%"
"08/10/2015","8,686.25","8,734.85","8,781.15","8,662.25","190.94B","-0.38%"
"08/07/2015","8,719.10","8,740.15","8,754.95","8,707.50","219.93B","-0.29%"
"08/06/2015","8,744.50","8,739.35","8,758.50","8,704.90","219.94B","0.27%"
"08/05/2015","8,720.65","8,699.30","8,745.05","8,699.30","229.30B","0.65%"
"08/04/2015","8,664.40","8,689.70","8,693.70","8,590.60","292.26B","-0.02%"
"08/03/2015","8,666.05","8,632.05","8,687.20","8,632.05","232.05B","0.23%"
"07/31/2015","8,645.85","8,568.10","8,661.10","8,567.50","305.51B","1.30%"
"07/30/2015","8,535.25","8,527.55","8,572.80","8,522.60","324.48B","0.59%"
"07/29/2015","8,485.50","8,475.25","8,490.75","8,452.70","215.36B","0.46%"
"07/28/2015","8,446.75","8,481.85","8,505.70","8,434.70","264.21B","-0.28%"
"07/27/2015","8,470.65","8,595.75","8,595.75","8,462.90","198.78B","-1.79%"
"07/24/2015","8,624.65","8,693.70","8,693.70","8,616.95","189.48B","-0.79%"
"07/23/2015","8,692.95","8,743.85","8,753.30","8,677.55","192.01B","-0.42%"
"07/22/2015","8,729.25","8,608.75","8,736.70","8,596.80","192.70B","1.20%"
"07/21/2015","8,626.15","8,713.00","8,736.00","8,613.00","228.89B","-0.98%"
"07/20/2015","8,711.10","8,730.00","8,730.00","8,673.85","169.95B","-0.06%"
"07/17/2015","8,716.00","8,725.85","8,740.25","8,693.50","172.37B","0.11%"
"07/16/2015","8,706.70","8,641.75","8,714.20","8,640.70","175.18B","1.03%"
"07/15/2015","8,618.05","8,569.10","8,625.85","8,569.10","168.42B","0.70%"
"07/14/2015","8,558.55","8,573.65","8,584.25","8,532.70","159.72B","-0.02%"
"07/13/2015","8,560.45","8,496.70","8,570.00","8,459.55","177.55B","1.18%"
"07/10/2015","8,460.20","8,471.35","8,483.30","8,417.65","231.33B","0.31%"
"07/09/2015","8,433.70","8,469.35","8,503.10","8,427.90","208.39B","-0.37%"
"07/08/2015","8,465.00","8,533.85","8,559.60","8,439.50","290.12B","-1.64%"
"07/07/2015","8,606.15","8,615.65","8,650.60","8,575.80","203.19B","-0.04%"
"07/06/2015","8,609.70","8,468.10","8,618.15","8,468.10","165.01B","0.48%"
"07/03/2015","8,568.95","8,534.45","8,591.55","8,522.40","152.61B","0.38%"
"07/02/2015","8,536.25","8,550.60","8,567.60","8,522.90","193.84B","0.09%"
"07/01/2015","8,528.85","8,452.50","8,550.65","8,447.35","202.23B","1.04%"
"06/30/2015","8,440.95","8,383.15","8,449.30","8,368.65","238.84B","0.70%"
"06/29/2015","8,382.65","8,310.70","8,391.85","8,262.05","206.78B","-0.81%"
"06/26/2015","8,450.95","8,460.45","8,475.45","8,406.90","201.52B","-0.19%"
"06/25/2015","8,467.25","8,404.40","8,489.30","8,399.45","308.46B","0.46%"
"06/24/2015","8,428.60","8,471.10","8,488.20","8,407.60","201.06B","-0.29%"
"06/23/2015","8,453.40","8,451.45","8,474.80","8,410.25","193.04B","0.31%"
"06/22/2015","8,427.45","8,331.90","8,439.10","8,331.90","193.66B","1.55%"
"06/19/2015","8,298.70","8,277.00","8,324.35","8,272.30","211.41B","0.61%"
"06/18/2015","8,248.65","8,193.65","8,258.95","8,186.50","204.31B","0.94%"
"06/17/2015","8,172.20","8,153.20","8,215.75","8,122.40","217.93B","0.71%"
"06/16/2015","8,114.50","8,072.45","8,128.10","8,021.30","182.62B","0.45%"
"06/15/2015","8,078.25","8,055.10","8,121.15","8,018.55","189.08B","0.35%"
"06/12/2015","8,049.95","8,023.70","8,059.55","8,006.40","195.48B","0.22%"
"06/11/2015","8,032.35","8,223.30","8,225.90","8,026.60","235.01B","-1.89%"
"06/10/2015","8,187.15","8,091.80","8,213.30","8,091.80","190.25B","1.23%"
"06/09/2015","8,087.65","8,092.45","8,122.70","8,067.95","195.64B","-0.26%"
"06/08/2015","8,109.00","8,197.05","8,200.45","8,096.25","202.27B","-0.94%"
"06/05/2015","8,186.25","8,182.80","8,254.75","8,169.10","224.58B","-0.13%"
"06/04/2015","8,196.55","8,217.60","8,217.60","8,122.85","231.44B","-0.02%"
"06/03/2015","8,197.90","8,298.30","8,298.30","8,141.80","285.40B","-1.24%"
"06/02/2015","8,300.85","8,506.40","8,506.40","8,292.25","221.28B","-2.29%"
"06/01/2015","8,495.55","8,480.00","8,525.30","8,472.85","181.06B","-0.05%"
"05/29/2015","8,499.85","8,394.20","8,506.20","8,374.95","572.74B","1.39%"
"05/28/2015","8,383.45","8,417.15","8,432.10","8,330.95","349.42B","-0.27%"
"05/27/2015","8,406.50","8,378.80","8,414.25","8,357.70","235.66B","-0.16%"
"05/26/2015","8,419.60","8,456.10","8,458.20","8,399.35","178.00B","-0.33%"
"05/25/2015","8,447.60","8,503.50","8,508.25","8,441.35","174.96B","-0.89%"
"05/22/2015","8,523.15","8,503.05","8,552.65","8,486.40","248.50B","0.40%"
"05/21/2015","8,489.50","8,507.00","8,513.95","8,453.05","202.98B","-0.08%"
"05/20/2015","8,495.90","8,475.45","8,518.00","8,475.45","193.45B","0.60%"
"05/19/2015","8,445.25","8,436.75","8,504.65","8,415.15","205.11B","-0.09%"
"05/18/2015","8,452.55","8,366.45","8,461.10","8,354.45","212.95B","1.32%"
"05/15/2015","8,342.25","8,323.10","8,360.05","8,296.20","198.26B","0.45%"
"05/14/2015","8,305.20","8,294.90","8,316.20","8,208.10","218.63B","0.08%"
"05/13/2015","8,298.50","8,235.00","8,312.35","8,154.15","274.00B","1.46%"
"05/12/2015","8,179.20","8,373.95","8,373.95","8,168.30","264.35B","-2.30%"
"05/11/2015","8,372.05","8,283.20","8,379.00","8,267.10","268.62B","1.73%"
"05/08/2015","8,230.05","8,160.80","8,261.70","8,160.80","251.47B","1.74%"
"05/07/2015","8,089.35","8,137.30","8,170.85","8,028.30","237.79B","-0.83%"
"05/06/2015","8,156.75","8,382.70","8,394.25","8,142.40","312.68B","-2.82%"
"05/05/2015","8,393.55","8,396.50","8,419.30","8,349.30","249.13B","0.04%"
"05/04/2015","8,389.90","8,288.65","8,402.95","8,282.80","213.51B","1.82%"
"04/30/2015","8,239.55","8,274.55","8,275.25","8,199.45","402.95B","-0.58%"
"04/29/2015","8,287.40","8,316.95","8,347.45","8,259.60","248.04B","-0.43%"
"04/28/2015","8,323.45","8,239.50","8,342.10","8,211.95","269.12B","1.00%"
"04/27/2015","8,241.30","8,366.45","8,367.85","8,229.95","255.04B","-1.22%"
"04/24/2015","8,342.90","8,450.15","8,452.35","8,312.20","247.43B","-1.16%"
"04/23/2015","8,441.10","8,512.10","8,541.25","8,407.85","231.47B","-0.27%"
"04/22/2015","8,463.60","8,443.50","8,481.75","8,324.90","254.93B","0.53%"
"04/21/2015","8,418.70","8,462.85","8,508.20","8,394.20","488.58B","-0.80%"
"04/20/2015","8,487.00","8,662.40","8,662.40","8,456.55","229.69B","-1.86%"
"04/17/2015","8,647.95","8,747.10","8,748.05","8,638.25","226.40B","-1.21%"
"04/16/2015","8,753.90","8,808.75","8,809.80","8,690.05","223.02B","-0.52%"
"04/15/2015","8,799.85","8,895.20","8,895.20","8,773.95","264.37B","-0.93%"
"04/13/2015","8,882.30","8,847.85","8,889.25","8,816.45","204.41B","0.64%"
"04/10/2015","8,825.90","8,812.95","8,832.90","8,782.60","275.28B","0.12%"
"04/09/2015","8,815.00","8,802.80","8,821.90","8,726.95","251.09B","0.64%"
"04/08/2015","8,759.00","8,742.90","8,774.05","8,724.30","239.65B","0.65%"
"04/07/2015","8,702.75","8,713.70","8,724.05","8,624.75","227.39B","0.17%"
"04/06/2015","8,688.40","8,644.90","8,696.00","8,606.35","214.19B","0.87%"
"04/01/2015","8,613.35","8,513.60","8,627.50","8,494.50","190.52B","1.10%"
"03/31/2015","8,519.50","8,555.20","8,577.75","8,483.30","249.63B","0.01%"
"03/30/2015","8,518.35","8,421.15","8,527.70","8,415.85","199.30B","1.77%"
"03/27/2015","8,370.10","8,425.50","8,430.55","8,286.15","271.96B","-0.01%"
"03/26/2015","8,370.90","8,494.45","8,514.20","8,356.90","403.66B","-2.05%"
"03/25/2015","8,546.30","8,581.95","8,583.90","8,532.75","224.17B","-0.11%"
"03/24/2015","8,556.00","8,556.00","8,633.95","8,548.70","218.49B","-0.13%"
"03/23/2015","8,567.45","8,616.80","8,631.10","8,556.70","205.51B","-0.34%"
"03/20/2015","8,596.30","8,666.65","8,666.65","8,579.40","269.06B","-0.86%"
"03/19/2015","8,671.30","8,783.75","8,823.75","8,652.25","237.59B","-0.56%"
"03/18/2015","8,719.75","8,769.40","8,769.40","8,696.75","234.71B","-0.32%"
"03/17/2015","8,748.10","8,704.95","8,765.40","8,657.90","262.22B","1.12%"
"03/16/2015","8,651.10","8,685.10","8,689.05","8,630.70","265.55B","-0.26%"
"03/13/2015","8,673.90","8,868.60","8,871.60","8,659.20","297.08B","-1.46%"
"03/12/2015","8,802.80","8,753.40","8,812.25","8,749.30","275.43B","1.02%"
"03/11/2015","8,713.80","8,745.20","8,765.65","8,697.05","260.57B","-0.16%"
"03/10/2015","8,727.60","8,778.65","8,795.10","8,693.20","252.02B","-0.41%"
"03/09/2015","8,763.30","8,889.05","8,889.05","8,748.65","237.63B","-1.91%"
"03/05/2015","8,933.60","8,922.85","8,951.65","8,846.00","248.95B","0.23%"
"03/04/2015","8,913.00","9,098.75","9,105.40","8,887.75","355.26B","-0.87%"
"03/03/2015","8,991.40","8,956.35","9,002.55","8,924.70","261.30B","0.48%"
"03/02/2015","8,948.50","8,937.75","8,960.30","8,873.00","314.03B","0.72%"
"02/28/2015","8,884.50","8,902.10","8,917.10","8,737.30","323.88B","0.54%"
"02/27/2015","8,836.35","8,714.35","8,847.85","8,709.30","339.98B","1.91%"
"02/26/2015","8,670.95","8,767.05","8,771.75","8,657.30","351.13B","-0.97%"
"02/25/2015","8,756.00","8,794.05","8,829.30","8,740.70","208.63B","0.02%"
"02/24/2015","8,754.20","8,766.55","8,787.40","8,718.45","238.06B","0.06%"
"02/23/2015","8,749.15","8,855.05","8,862.65","8,732.30","210.40B","-0.87%"
"02/20/2015","8,826.35","8,881.35","8,881.35","8,804.40","274.72B","-0.55%"
"02/19/2015","8,874.85","8,872.55","8,890.80","8,775.80","294.34B","0.23%"
"02/18/2015","8,854.30","8,802.00","8,875.15","8,802.00","229.85B","0.66%"
"02/16/2015","8,796.35","8,827.30","8,863.00","8,780.35","213.15B","-0.04%"
"02/13/2015","8,800.20","8,744.80","8,814.65","8,733.00","311.33B","0.98%"
"02/12/2015","8,714.75","8,674.85","8,733.05","8,608.90","250.56B","1.05%"
"02/11/2015","8,623.85","8,585.95","8,640.65","8,580.85","237.32B","0.89%"
"02/10/2015","8,547.70","8,454.85","8,627.05","8,447.80","297.46B","0.56%"
"02/09/2015","8,500.40","8,563.40","8,579.55","8,490.65","230.58B","-1.59%"
"02/06/2015","8,637.75","8,677.40","8,705.05","8,624.05","262.90B","-0.58%"
"02/05/2015","8,688.45","8,722.45","8,812.85","8,661.80","273.18B","-0.29%"
"02/04/2015","8,713.95","8,784.05","8,785.50","8,694.85","302.96B","-0.43%"
"02/03/2015","8,751.30","8,825.60","8,838.70","8,729.95","306.37B","-0.53%"
"02/02/2015","8,798.20","8,791.40","8,831.70","8,748.35","308.38B","0.04%"
"01/30/2015","8,794.95","8,968.95","8,969.65","8,762.70","386.92B","-1.45%"
"01/29/2015","8,924.30","8,881.40","8,935.85","8,843.20","370.11B","0.35%"
"01/28/2015","8,893.30","8,873.40","8,958.40","8,854.10","287.00B","0.14%"
"01/27/2015","8,881.00","8,844.65","8,893.60","8,799.65","276.27B","0.79%"
"01/23/2015","8,811.65","8,801.25","8,834.15","8,765.90","303.16B","0.88%"
"01/22/2015","8,734.60","8,718.85","8,749.15","8,698.35","256.79B","0.34%"
"01/21/2015","8,705.00","8,697.80","8,719.45","8,666.10","282.28B","0.37%"
"01/20/2015","8,673.10","8,573.10","8,684.95","8,573.10","230.34B","1.46%"
"01/19/2015","8,548.30","8,545.20","8,570.90","8,534.40","192.61B","0.43%"
"01/16/2015","8,512.00","8,496.15","8,525.05","8,448.60","256.61B","0.30%"
"01/15/2015","8,486.20","8,428.65","8,519.40","8,391.80","331.82B","2.41%"
"01/14/2015","8,286.45","8,315.50","8,335.95","8,247.40","232.79B","-0.23%"
"01/13/2015","8,305.30","8,350.80","8,362.70","8,275.25","206.13B","-0.26%"
"01/12/2015","8,327.05","8,295.95","8,334.95","8,254.00","164.06B","0.46%"
"01/09/2015","8,288.95","8,300.60","8,317.25","8,209.70","232.34B","0.49%"
"01/08/2015","8,248.80","8,200.20","8,254.40","8,181.20","222.69B","1.68%"
"01/07/2015","8,112.35","8,127.35","8,160.05","8,070.00","239.16B","-0.26%"
"01/06/2015","8,133.90","8,331.65","8,331.65","8,119.40","253.90B","-2.98%"
"01/05/2015","8,383.35","8,411.75","8,453.35","8,370.80","176.42B","-0.20%"
"01/02/2015","8,399.90","8,300.45","8,416.45","8,300.45","167.01B","1.26%"
"01/01/2015","8,295.55","8,280.55","8,305.60","8,259.50","99.20B","0.06%"
"12/31/2014","8,290.45","8,246.25","8,298.20","8,246.25","136.55B","0.48%"
"12/30/2014","8,251.10","8,250.90","8,259.55","8,219.10","138.23B","0.16%"
"12/29/2014","8,237.65","8,203.65","8,270.20","8,203.65","137.67B","0.60%"
"12/26/2014","8,188.45","8,187.70","8,217.10","8,134.85","136.61B","0.35%"
"12/24/2014","8,159.65","8,244.25","8,258.70","8,144.45","340.88B","-0.98%"
"12/23/2014","8,240.35","8,301.85","8,340.90","8,226.80","205.94B","-0.71%"
"12/22/2014","8,298.90","8,229.55","8,305.65","8,207.95","197.43B","1.16%"
"12/19/2014","8,203.95","8,217.05","8,247.10","8,191.80","265.07B","0.71%"
"12/18/2014","8,145.80","8,104.50","8,157.45","8,065.00","249.15B","1.88%"
"12/17/2014","7,995.85","8,003.30","8,048.20","7,907.95","326.58B","-0.44%"
"12/16/2014","8,031.05","8,147.10","8,164.55","8,014.95","297.66B","-1.99%"
"12/15/2014","8,193.85","8,141.05","8,216.70","8,135.65","203.03B","-0.11%"
"12/12/2014","8,202.65","8,287.85","8,309.25","8,195.75","219.64B","-0.89%"
"12/11/2014","8,276.45","8,324.70","8,336.40","8,256.05","221.92B","-0.77%"
"12/10/2014","8,340.50","8,293.30","8,359.15","8,293.30","221.88B","0.32%"
"12/09/2014","8,313.75","8,416.90","8,425.40","8,304.60","233.89B","-1.24%"
"12/08/2014","8,417.85","8,518.25","8,525.00","8,412.20","255.67B","-1.17%"
"12/05/2014","8,517.15","8,567.00","8,570.80","8,502.55","250.83B","-0.37%"
"12/04/2014","8,548.50","8,563.65","8,603.10","8,509.30","225.41B","0.30%"
"12/03/2014","8,522.75","8,500.45","8,532.45","8,486.80","241.91B","0.34%"
"12/02/2014","8,493.85","8,493.20","8,520.40","8,463.70","230.12B","-0.22%"
"12/01/2014","8,513.00","8,559.10","8,571.70","8,505.15","233.11B","-0.32%"
"11/28/2014","8,540.60","8,471.30","8,571.85","8,471.30","309.41B","1.09%"
"11/27/2014","8,448.15","8,426.10","8,459.75","8,413.05","376.14B","0.26%"
"11/26/2014","8,425.90","8,400.80","8,450.90","8,390.80","224.67B","0.12%"
"11/25/2014","8,415.75","8,493.30","8,495.55","8,377.65","454.26B","-0.90%"
"11/24/2014","8,491.80","8,459.55","8,495.95","8,455.90","220.21B","0.58%"
"11/21/2014","8,443.00","8,386.65","8,455.25","8,377.80","216.28B","0.76%"
"11/20/2014","8,379.25","8,382.80","8,385.60","8,329.95","204.36B","0.25%"
"11/19/2014","8,358.20","8,419.85","8,434.10","8,334.05","229.28B","-0.56%"
"11/18/2014","8,405.40","8,406.55","8,431.40","8,386.10","246.80B","0.11%"
"11/17/2014","8,395.75","8,341.80","8,401.45","8,318.20","192.96B","0.53%"
"11/14/2014","8,351.90","8,322.90","8,362.15","8,309.20","232.85B","0.41%"
"11/13/2014","8,318.10","8,367.75","8,367.75","8,279.75","205.45B","-0.31%"
"11/12/2014","8,344.05","8,330.80","8,371.55","8,329.70","216.89B","0.37%"
"11/11/2014","8,312.95","8,302.70","8,327.15","8,271.25","209.28B","0.28%"
"11/10/2014","8,289.95","8,286.10","8,328.85","8,250.45","216.39B","0.10%"
"11/07/2014","8,281.75","8,271.70","8,295.80","8,228.65","243.27B","0.09%"
"11/05/2014","8,274.50","8,291.90","8,308.60","8,264.10","249.64B","0.10%"
"11/03/2014","8,265.85","8,282.30","8,283.20","8,238.55","232.60B","0.11%"
"10/31/2014","8,256.85","8,140.90","8,263.25","8,138.60","289.27B","1.84%"
"10/30/2014","8,108.00","8,026.60","8,117.15","8,026.60","309.55B","0.94%"
"10/29/2014","8,032.80","8,020.65","8,039.15","7,997.50","213.26B","0.75%"
"10/28/2014","7,973.15","7,945.45","7,980.85","7,939.55","191.56B","0.43%"
"10/27/2014","7,939.20","8,012.20","8,012.20","7,933.60","205.73B","-0.32%"
"10/23/2014","7,964.80","7,976.75","7,981.10","7,960.00","29.25B","0.28%"
"10/22/2014","7,942.95","7,939.65","7,951.25","7,921.15","217.02B","0.89%"
"10/21/2014","7,872.65","7,848.70","7,880.05","7,821.85","258.79B","0.64%"
"10/20/2014","7,822.30","7,835.35","7,847.30","7,796.40","261.22B","1.33%"
"10/17/2014","7,719.85","7,670.00","7,757.25","7,657.15","267.27B","0.54%"
"10/16/2014","7,678.50","7,781.70","7,836.85","7,656.90","304.54B","-1.67%"
"10/14/2014","7,808.95","7,860.40","7,867.00","7,771.70","309.87B","-0.17%"
"10/13/2014","7,822.40","7,766.60","7,838.50","7,730.80","184.47B","0.34%"
"10/10/2014","7,796.15","7,854.55","7,865.35","7,785.50","215.54B","-1.35%"
"10/09/2014","7,902.45","7,821.85","7,913.65","7,821.85","205.32B","1.57%"
"10/08/2014","7,780.55","7,767.10","7,808.45","7,753.80","203.40B","-0.11%"
"10/07/2014","7,789.30","7,840.50","7,886.95","7,779.55","213.82B","-1.20%"
"10/01/2014","7,884.25","7,901.80","7,923.85","7,877.05","176.22B","-0.27%"
"09/30/2014","7,905.70","7,888.25","7,974.35","7,866.10","231.77B","0.06%"
"09/29/2014","7,900.60","7,910.95","7,934.60","7,875.55","164.45B","-0.02%"
"09/26/2014","7,902.15","7,808.70","7,920.15","7,771.15","248.11B","0.85%"
"09/25/2014","7,835.75","7,934.10","7,946.70","7,803.90","373.52B","-1.21%"
"09/24/2014","7,931.85","7,946.65","7,972.45","7,874.75","282.89B","-0.22%"
"09/23/2014","7,949.65","8,083.25","8,099.70","7,940.65","219.19B","-1.66%"
"09/22/2014","8,083.80","8,025.70","8,096.00","8,008.50","169.47B","0.26%"
"09/19/2014","8,062.80","8,079.60","8,112.45","8,049.50","281.26B","-0.04%"
"09/18/2014","8,065.70","7,899.05","8,071.30","7,889.55","198.48B","1.79%"
"09/17/2014","7,923.50","7,918.85","7,934.75","7,876.75","216.42B","0.55%"
"09/16/2014","7,879.80","8,003.00","8,012.60","7,871.35","213.52B","-1.61%"
"09/15/2014","8,008.90","8,034.05","8,035.10","7,993.30","173.37B","-0.71%"
"09/12/2014","8,066.50","8,049.65","8,075.15","8,034.15","205.15B","0.24%"
"09/11/2014","8,047.30","8,068.90","8,082.95","8,017.15","215.34B","-0.02%"
"09/10/2014","8,048.55","8,091.45","8,091.45","8,036.75","184.33B","-0.76%"
"09/09/2014","8,110.45","8,113.00","8,124.30","8,081.75","171.90B","-0.15%"
"09/08/2014","8,122.40","8,078.20","8,127.05","8,075.55","196.39B","1.10%"
"09/05/2014","8,034.05","8,045.75","8,068.25","7,995.50","207.97B","-0.09%"
"09/04/2014","8,041.10","8,056.25","8,056.25","8,001.85","238.17B","-0.22%"
"09/03/2014","8,058.75","8,050.70","8,085.05","8,038.10","258.35B","0.44%"
"09/02/2014","8,023.25","7,977.95","8,042.25","7,977.95","220.28B","0.69%"
"09/01/2014","7,968.05","7,913.60","7,974.30","7,913.60","225.30B","1.11%"
"08/28/2014","7,880.40","7,876.70","7,898.45","7,865.80","312.77B","0.15%"
"08/27/2014","7,868.30","7,869.40","7,884.05","7,847.55","191.06B","0.36%"
"08/26/2014","7,839.80","7,812.05","7,851.75","7,792.65","228.25B","-0.03%"
"08/25/2014","7,841.80","7,878.85","7,910.80","7,833.40","191.43B","-0.24%"
"08/22/2014","7,860.90","7,853.95","7,877.70","7,846.25","181.09B","0.26%"
"08/21/2014","7,840.35","7,820.55","7,868.65","7,804.80","218.17B","0.27%"
"08/20/2014","7,818.90","7,852.45","7,855.40","7,808.85","202.82B","-0.21%"
"08/19/2014","7,835.15","7,830.40","7,849.20","7,815.55","229.65B","0.41%"
"08/18/2014","7,802.90","7,707.15","7,808.60","7,705.15","209.00B","1.14%"
"08/14/2014","7,715.05","7,674.75","7,718.65","7,660.70","208.28B","0.73%"
"08/13/2014","7,658.85","7,647.05","7,688.20","7,613.60","245.60B","0.02%"
"08/12/2014","7,657.45","7,619.20","7,665.70","7,591.80","186.83B","1.25%"
"08/11/2014","7,563.25","7,555.80","7,572.05","7,538.00","178.95B","0.79%"
"08/08/2014","7,504.10","7,531.65","7,531.65","7,476.45","197.10B","-1.16%"
"08/07/2014","7,592.50","7,594.35","7,648.10","7,574.30","189.31B","-0.28%"
"08/06/2014","7,614.15","7,661.45","7,683.50","7,601.90","204.26B","-0.90%"
"08/05/2014","7,682.95","7,646.65","7,687.40","7,582.30","224.54B","0.76%"
"08/04/2014","7,624.85","7,577.00","7,635.70","7,569.90","230.58B","1.09%"
"08/01/2014","7,542.45","7,591.45","7,655.60","7,534.35","291.97B","-1.41%"
"07/31/2014","7,650.35","7,703.35","7,716.30","7,643.30","356.63B","-0.79%"
"07/30/2014","7,711.30","7,662.35","7,718.35","7,629.00","278.76B","0.59%"
"07/28/2014","7,665.90","7,703.55","7,708.75","7,641.55","192.28B","-0.47%"
"07/25/2014","7,701.90","7,749.35","7,760.10","7,654.95","258.79B","-0.65%"
"07/24/2014","7,751.95","7,722.80","7,757.75","7,698.80","208.22B","0.40%"
"07/23/2014","7,720.75","7,728.40","7,742.25","7,678.00","212.22B","0.25%"
"07/22/2014","7,701.80","7,650.55","7,706.30","7,648.40","238.50B","1.00%"
"07/21/2014","7,625.60","7,645.10","7,667.65","7,616.20","187.43B","0.22%"
"07/18/2014","7,608.70","7,581.15","7,629.35","7,543.15","249.73B","0.19%"
"07/17/2014","7,593.95","7,557.25","7,606.90","7,557.25","259.12B","0.34%"
"07/16/2014","7,568.05","7,510.35","7,582.15","7,479.85","279.17B","1.26%"
"07/15/2014","7,473.95","7,425.55","7,481.25","7,399.30","214.07B","1.16%"
"07/14/2014","7,388.35","7,391.35","7,413.30","7,350.30","225.04B","0.03%"
"07/11/2014","7,385.80","7,523.45","7,567.05","7,372.15","324.60B","-1.66%"
"07/10/2014","7,510.25","7,521.55","7,670.00","7,406.95","444.16B","-0.10%"
"07/09/2014","7,517.85","7,575.75","7,593.90","7,481.10","293.07B","-0.61%"
"07/08/2014","7,564.00","7,767.10","7,771.35","7,536.55","300.02B","-2.41%"
"07/07/2014","7,750.55","7,746.95","7,757.95","7,720.65","290.30B","0.39%"
"07/04/2014","7,720.30","7,691.00","7,725.75","7,633.55","221.53B","0.44%"
